Project,SOW Pole,OneMap Pole,Match Type,Confidence,Distance (m),Verification Status
"louissep15","LAW.P.B345","LAW.P.B345","numeric_suffix",95%,,
"louissep15","LAW.P.B346","LAW.P.B346","numeric_suffix",95%,,
"louissep15","LAW.P.B347","LAW.P.B347","numeric_suffix",95%,,
"louissep15","LAW.P.B348","LAW.P.B348","numeric_suffix",95%,,
"louissep15","LAW.P.B349","LAW.P.B349","numeric_suffix",95%,,
"louissep15","LAW.P.B350","LAW.P.B350","numeric_suffix",95%,,
"louissep15","LAW.P.B351","LAW.P.B351","numeric_suffix",95%,,
"louissep15","LAW.P.B352","LAW.P.B352","numeric_suffix",95%,,
"louissep15","LAW.P.B353","LAW.P.B353","numeric_suffix",95%,,
"louissep15","LAW.P.B354","LAW.P.B354","numeric_suffix",95%,,
"louissep15","LAW.P.B355","LAW.P.B355","numeric_suffix",95%,,
"louissep15","LAW.P.B356","LAW.P.B356","numeric_suffix",95%,,
"louissep15","LAW.P.B357","LAW.P.B357","numeric_suffix",95%,,
"louissep15","LAW.P.B358","LAW.P.B358","numeric_suffix",95%,,
"louissep15","LAW.P.B359","LAW.P.B359","numeric_suffix",95%,,
"louissep15","LAW.P.B360","LAW.P.B360","numeric_suffix",95%,,
"louissep15","LAW.P.B361","LAW.P.B361","numeric_suffix",95%,,
"louissep15","LAW.P.B362","LAW.P.B362","numeric_suffix",95%,,
"louissep15","LAW.P.B363","LAW.P.B363","numeric_suffix",95%,,
"louissep15","LAW.P.B364","LAW.P.B364","numeric_suffix",95%,,
"louissep15","LAW.P.B365","LAW.P.B365","numeric_suffix",95%,,
"louissep15","LAW.P.B366","LAW.P.B366","numeric_suffix",95%,,
"louissep15","LAW.P.B367","LAW.P.B367","numeric_suffix",95%,,
"louissep15","LAW.P.B368","LAW.P.B368","numeric_suffix",95%,,
"louissep15","LAW.P.B369","LAW.P.B369","numeric_suffix",95%,,
"louissep15","LAW.P.B370","LAW.P.B370","numeric_suffix",95%,,
"louissep15","LAW.P.B371","LAW.P.B371","numeric_suffix",95%,,
"louissep15","LAW.P.B372","LAW.P.B372","numeric_suffix",95%,,
"louissep15","LAW.P.B373","LAW.P.B373","numeric_suffix",95%,,
"louissep15","LAW.P.B374","LAW.P.B374","numeric_suffix",95%,,
"louissep15","LAW.P.B375","LAW.P.B375","numeric_suffix",95%,,
"louissep15","LAW.P.B376","LAW.P.B376","numeric_suffix",95%,,
"louissep15","LAW.P.B377","LAW.P.B377","numeric_suffix",95%,,
"louissep15","LAW.P.B378","LAW.P.B378","numeric_suffix",95%,,
"louissep15","LAW.P.B379","LAW.P.B379","numeric_suffix",95%,,
"louissep15","LAW.P.B380","LAW.P.B380","numeric_suffix",95%,,
"louissep15","LAW.P.B381","LAW.P.B381","numeric_suffix",95%,,
"louissep15","LAW.P.B382","LAW.P.B382","numeric_suffix",95%,,
"louissep15","LAW.P.B383","LAW.P.B383","numeric_suffix",95%,,
"louissep15","LAW.P.B384","LAW.P.B384","numeric_suffix",95%,,
"louissep15","LAW.P.B385","LAW.P.B385","numeric_suffix",95%,,
"louissep15","LAW.P.B386","LAW.P.B386","numeric_suffix",95%,,
"louissep15","LAW.P.B387","LAW.P.B387","numeric_suffix",95%,,
"louissep15","LAW.P.B388","LAW.P.B388","numeric_suffix",95%,,
"louissep15","LAW.P.B389","LAW.P.B389","numeric_suffix",95%,,
"louissep15","LAW.P.B390","LAW.P.B390","numeric_suffix",95%,,
"louissep15","LAW.P.B391","LAW.P.B391","numeric_suffix",95%,,
"louissep15","LAW.P.B392","LAW.P.B392","numeric_suffix",95%,,
"louissep15","LAW.P.B393","LAW.P.B393","numeric_suffix",95%,,
"louissep15","LAW.P.B394","LAW.P.B394","numeric_suffix",95%,,
"louissep15","LAW.P.B395","LAW.P.B395","numeric_suffix",95%,,
"louissep15","LAW.P.B396","LAW.P.B396","numeric_suffix",95%,,
"louissep15","LAW.P.B397","LAW.P.B397","numeric_suffix",95%,,
"louissep15","LAW.P.B398","LAW.P.B398","numeric_suffix",95%,,
"louissep15","LAW.P.B399","LAW.P.B399","numeric_suffix",95%,,
"louissep15","LAW.P.B400","LAW.P.B400","numeric_suffix",95%,,
"louissep15","LAW.P.B401","LAW.P.B401","numeric_suffix",95%,,
"louissep15","LAW.P.B402","LAW.P.B402","numeric_suffix",95%,,
"louissep15","LAW.P.B403","LAW.P.B403","numeric_suffix",95%,,
"louissep15","LAW.P.B404","LAW.P.B404","numeric_suffix",95%,,
"louissep15","LAW.P.B405","LAW.P.B405","numeric_suffix",95%,,
"louissep15","LAW.P.B406","LAW.P.B406","numeric_suffix",95%,,
"louissep15","LAW.P.B407","LAW.P.B407","numeric_suffix",95%,,
"louissep15","LAW.P.B408","LAW.P.B408","numeric_suffix",95%,,
"louissep15","LAW.P.B409","LAW.P.B409","numeric_suffix",95%,,
"louissep15","LAW.P.B410","LAW.P.B410","numeric_suffix",95%,,
"louissep15","LAW.P.B411","LAW.P.B411","numeric_suffix",95%,,
"louissep15","LAW.P.B412","LAW.P.B412","numeric_suffix",95%,,
"louissep15","LAW.P.B413","LAW.P.B413","numeric_suffix",95%,,
"louissep15","LAW.P.B414","LAW.P.B414","numeric_suffix",95%,,
"louissep15","LAW.P.B415","LAW.P.B415","numeric_suffix",95%,,
"louissep15","LAW.P.B416","LAW.P.B416","numeric_suffix",95%,,
"louissep15","LAW.P.B417","LAW.P.B417","numeric_suffix",95%,,
"louissep15","LAW.P.B418","LAW.P.B418","numeric_suffix",95%,,
"louissep15","LAW.P.B419","LAW.P.B419","numeric_suffix",95%,,
"louissep15","LAW.P.B420","LAW.P.B420","numeric_suffix",95%,,
"louissep15","LAW.P.B421","LAW.P.B421","numeric_suffix",95%,,
"louissep15","LAW.P.B422","LAW.P.B422","numeric_suffix",95%,,
"louissep15","LAW.P.B423","LAW.P.B423","numeric_suffix",95%,,
"louissep15","LAW.P.B424","LAW.P.B424","numeric_suffix",95%,,
"louissep15","LAW.P.B425","LAW.P.B425","numeric_suffix",95%,,
"louissep15","LAW.P.B426","LAW.P.B426","numeric_suffix",95%,,
"louissep15","LAW.P.B427","LAW.P.B427","numeric_suffix",95%,,
"louissep15","LAW.P.B428","LAW.P.B428","numeric_suffix",95%,,
"louissep15","LAW.P.B429","LAW.P.B429","numeric_suffix",95%,,
"louissep15","LAW.P.B430","LAW.P.B430","numeric_suffix",95%,,
"louissep15","LAW.P.B431","LAW.P.B431","numeric_suffix",95%,,
"louissep15","LAW.P.B432","LAW.P.B432","numeric_suffix",95%,,
"louissep15","LAW.P.B433","LAW.P.B433","numeric_suffix",95%,,
"louissep15","LAW.P.B434","LAW.P.B434","numeric_suffix",95%,,
"louissep15","LAW.P.B435","LAW.P.B435","numeric_suffix",95%,,
"louissep15","LAW.P.B436","LAW.P.B436","numeric_suffix",95%,,
"louissep15","LAW.P.B437","LAW.P.B437","numeric_suffix",95%,,
"louissep15","LAW.P.B438","LAW.P.B438","numeric_suffix",95%,,
"louissep15","LAW.P.B439","LAW.P.B439","numeric_suffix",95%,,
"louissep15","LAW.P.B440","LAW.P.B440","numeric_suffix",95%,,
"louissep15","LAW.P.B441","LAW.P.B441","numeric_suffix",95%,,
"louissep15","LAW.P.B442","LAW.P.B442","numeric_suffix",95%,,
"louissep15","LAW.P.B443","LAW.P.B443","numeric_suffix",95%,,
"louissep15","LAW.P.B444","LAW.P.B444","numeric_suffix",95%,,
"louissep15","LAW.P.B445","LAW.P.B445","numeric_suffix",95%,,
"louissep15","LAW.P.B446","LAW.P.B446","numeric_suffix",95%,,
"louissep15","LAW.P.B447","LAW.P.B447","numeric_suffix",95%,,
"louissep15","LAW.P.B448","LAW.P.B448","numeric_suffix",95%,,
"louissep15","LAW.P.B449","LAW.P.B449","numeric_suffix",95%,,
"louissep15","LAW.P.B450","LAW.P.B450","numeric_suffix",95%,,
"louissep15","LAW.P.B451","LAW.P.B451","numeric_suffix",95%,,
"louissep15","LAW.P.B452","LAW.P.B452","numeric_suffix",95%,,
"louissep15","LAW.P.B453","LAW.P.B453","numeric_suffix",95%,,
"louissep15","LAW.P.B454","LAW.P.B454","numeric_suffix",95%,,
"louissep15","LAW.P.B455","LAW.P.B455","numeric_suffix",95%,,
"louissep15","LAW.P.B456","LAW.P.B456","numeric_suffix",95%,,
"louissep15","LAW.P.B457","LAW.P.B457","numeric_suffix",95%,,
"louissep15","LAW.P.B458","LAW.P.B458","numeric_suffix",95%,,
"louissep15","LAW.P.B459","LAW.P.B459","numeric_suffix",95%,,
"louissep15","LAW.P.B460","LAW.P.B460","numeric_suffix",95%,,
"louissep15","LAW.P.B461","LAW.P.B461","numeric_suffix",95%,,
"louissep15","LAW.P.B462","LAW.P.B462","numeric_suffix",95%,,
"louissep15","LAW.P.B463","LAW.P.B463","numeric_suffix",95%,,
"louissep15","LAW.P.B464","LAW.P.B464","numeric_suffix",95%,,
"louissep15","LAW.P.B465","LAW.P.B465","numeric_suffix",95%,,
"louissep15","LAW.P.B466","LAW.P.B466","numeric_suffix",95%,,
"louissep15","LAW.P.B467","LAW.P.B467","numeric_suffix",95%,,
"louissep15","LAW.P.B468","LAW.P.B468","numeric_suffix",95%,,
"louissep15","LAW.P.B469","LAW.P.B469","numeric_suffix",95%,,
"louissep15","LAW.P.B470","LAW.P.B470","numeric_suffix",95%,,
"louissep15","LAW.P.B471","LAW.P.B471","numeric_suffix",95%,,
"louissep15","LAW.P.B472","LAW.P.B472","numeric_suffix",95%,,
"louissep15","LAW.P.B473","LAW.P.B473","numeric_suffix",95%,,
"louissep15","LAW.P.B474","LAW.P.B474","numeric_suffix",95%,,
"louissep15","LAW.P.B475","LAW.P.B475","numeric_suffix",95%,,
"louissep15","LAW.P.B476","LAW.P.B476","numeric_suffix",95%,,
"louissep15","LAW.P.B477","LAW.P.B477","numeric_suffix",95%,,
"louissep15","LAW.P.B478","LAW.P.B478","numeric_suffix",95%,,
"louissep15","LAW.P.B479","LAW.P.B479","numeric_suffix",95%,,
"louissep15","LAW.P.B480","LAW.P.B480","numeric_suffix",95%,,
"louissep15","LAW.P.B481","LAW.P.B481","numeric_suffix",95%,,
"louissep15","LAW.P.B482","LAW.P.B482","numeric_suffix",95%,,
"louissep15","LAW.P.B483","LAW.P.B483","numeric_suffix",95%,,
"louissep15","LAW.P.B484","LAW.P.B484","numeric_suffix",95%,,
"louissep15","LAW.P.B485","LAW.P.B485","numeric_suffix",95%,,
"louissep15","LAW.P.B486","LAW.P.B486","numeric_suffix",95%,,
"louissep15","LAW.P.B487","LAW.P.B487","numeric_suffix",95%,,
"louissep15","LAW.P.B488","LAW.P.B488","numeric_suffix",95%,,
"louissep15","LAW.P.B489","LAW.P.B489","numeric_suffix",95%,,
"louissep15","LAW.P.B490","LAW.P.B490","numeric_suffix",95%,,
"louissep15","LAW.P.B491","LAW.P.B491","numeric_suffix",95%,,
"louissep15","LAW.P.B492","LAW.P.B492","numeric_suffix",95%,,
"louissep15","LAW.P.B493","LAW.P.B493","numeric_suffix",95%,,
"louissep15","LAW.P.B494","LAW.P.B494","numeric_suffix",95%,,
"louissep15","LAW.P.B495","LAW.P.B495","numeric_suffix",95%,,
"louissep15","LAW.P.B496","LAW.P.B496","numeric_suffix",95%,,
"louissep15","LAW.P.B497","LAW.P.B497","numeric_suffix",95%,,
"louissep15","LAW.P.B498","LAW.P.B498","numeric_suffix",95%,,
"louissep15","LAW.P.B499","LAW.P.B499","numeric_suffix",95%,,
"louissep15","LAW.P.B500","LAW.P.B500","numeric_suffix",95%,,
"louissep15","LAW.P.B501","LAW.P.B501","numeric_suffix",95%,,
"louissep15","LAW.P.B502","LAW.P.B502","numeric_suffix",95%,,
"louissep15","LAW.P.B503","LAW.P.B503","numeric_suffix",95%,,
"louissep15","LAW.P.B504","LAW.P.B504","numeric_suffix",95%,,
"louissep15","LAW.P.B505","LAW.P.B505","numeric_suffix",95%,,
"louissep15","LAW.P.B506","LAW.P.B506","numeric_suffix",95%,,
"louissep15","LAW.P.B507","LAW.P.B507","numeric_suffix",95%,,
"louissep15","LAW.P.B508","LAW.P.B508","numeric_suffix",95%,,
"louissep15","LAW.P.B509","LAW.P.B509","numeric_suffix",95%,,
"louissep15","LAW.P.B510","LAW.P.B510","numeric_suffix",95%,,
"louissep15","LAW.P.B511","LAW.P.B511","numeric_suffix",95%,,
"louissep15","LAW.P.B512","LAW.P.B512","numeric_suffix",95%,,
"louissep15","LAW.P.B513","LAW.P.B513","numeric_suffix",95%,,
"louissep15","LAW.P.B514","LAW.P.B514","numeric_suffix",95%,,
"louissep15","LAW.P.B515","LAW.P.B515","numeric_suffix",95%,,
"louissep15","LAW.P.B516","LAW.P.B516","numeric_suffix",95%,,
"louissep15","LAW.P.B517","LAW.P.B517","numeric_suffix",95%,,
"louissep15","LAW.P.B518","LAW.P.B518","numeric_suffix",95%,,
"louissep15","LAW.P.B519","LAW.P.B519","numeric_suffix",95%,,
"louissep15","LAW.P.B520","LAW.P.B520","numeric_suffix",95%,,
"louissep15","LAW.P.B521","LAW.P.B521","numeric_suffix",95%,,
"louissep15","LAW.P.B522","LAW.P.B522","numeric_suffix",95%,,
"louissep15","LAW.P.B523","LAW.P.B523","numeric_suffix",95%,,
"louissep15","LAW.P.B524","LAW.P.B524","numeric_suffix",95%,,
"louissep15","LAW.P.B525","LAW.P.B525","numeric_suffix",95%,,
"louissep15","LAW.P.B526","LAW.P.B526","numeric_suffix",95%,,
"louissep15","LAW.P.B527","LAW.P.B527","numeric_suffix",95%,,
"louissep15","LAW.P.B528","LAW.P.B528","numeric_suffix",95%,,
"louissep15","LAW.P.B529","LAW.P.B529","numeric_suffix",95%,,
"louissep15","LAW.P.B530","LAW.P.B530","numeric_suffix",95%,,
"louissep15","LAW.P.B531","LAW.P.B531","numeric_suffix",95%,,
"louissep15","LAW.P.B532","LAW.P.B532","numeric_suffix",95%,,
"louissep15","LAW.P.B533","LAW.P.B533","numeric_suffix",95%,,
"louissep15","LAW.P.B534","LAW.P.B534","numeric_suffix",95%,,
"louissep15","LAW.P.B535","LAW.P.B535","numeric_suffix",95%,,
"louissep15","LAW.P.B536","LAW.P.B536","numeric_suffix",95%,,
"louissep15","LAW.P.B537","LAW.P.B537","numeric_suffix",95%,,
"louissep15","LAW.P.B538","LAW.P.B538","numeric_suffix",95%,,
"louissep15","LAW.P.B539","LAW.P.B539","numeric_suffix",95%,,
"louissep15","LAW.P.B540","LAW.P.B540","numeric_suffix",95%,,
"louissep15","LAW.P.B541","LAW.P.B541","numeric_suffix",95%,,
"louissep15","LAW.P.B542","LAW.P.B542","numeric_suffix",95%,,
"louissep15","LAW.P.B543","LAW.P.B543","numeric_suffix",95%,,
"louissep15","LAW.P.B544","LAW.P.B544","numeric_suffix",95%,,
"louissep15","LAW.P.B545","LAW.P.B545","numeric_suffix",95%,,
"louissep15","LAW.P.B546","LAW.P.B546","numeric_suffix",95%,,
"louissep15","LAW.P.B547","LAW.P.B547","numeric_suffix",95%,,
"louissep15","LAW.P.B548","LAW.P.B548","numeric_suffix",95%,,
"louissep15","LAW.P.B549","LAW.P.B549","numeric_suffix",95%,,
"louissep15","LAW.P.B550","LAW.P.B550","numeric_suffix",95%,,
"louissep15","LAW.P.B551","LAW.P.B551","numeric_suffix",95%,,
"louissep15","LAW.P.B552","LAW.P.B552","numeric_suffix",95%,,
"louissep15","LAW.P.B553","LAW.P.B553","numeric_suffix",95%,,
"louissep15","LAW.P.B554","LAW.P.B554","numeric_suffix",95%,,
"louissep15","LAW.P.B555","LAW.P.B555","numeric_suffix",95%,,
"louissep15","LAW.P.B556","LAW.P.B556","numeric_suffix",95%,,
"louissep15","LAW.P.B557","LAW.P.B557","numeric_suffix",95%,,
"louissep15","LAW.P.B558","LAW.P.B558","numeric_suffix",95%,,
"louissep15","LAW.P.B559","LAW.P.B559","numeric_suffix",95%,,
"louissep15","LAW.P.B560","LAW.P.B560","numeric_suffix",95%,,
"louissep15","LAW.P.B561","LAW.P.B561","numeric_suffix",95%,,
"louissep15","LAW.P.B562","LAW.P.B562","numeric_suffix",95%,,
"louissep15","LAW.P.B563","LAW.P.B563","numeric_suffix",95%,,
"louissep15","LAW.P.B564","LAW.P.B564","numeric_suffix",95%,,
"louissep15","LAW.P.B565","LAW.P.B565","numeric_suffix",95%,,
"louissep15","LAW.P.B566","LAW.P.B566","numeric_suffix",95%,,
"louissep15","LAW.P.B567","LAW.P.B567","numeric_suffix",95%,,
"louissep15","LAW.P.B568","LAW.P.B568","numeric_suffix",95%,,
"louissep15","LAW.P.B569","LAW.P.B569","numeric_suffix",95%,,
"louissep15","LAW.P.B570","LAW.P.B570","numeric_suffix",95%,,
"louissep15","LAW.P.B571","LAW.P.B571","numeric_suffix",95%,,
"louissep15","LAW.P.B572","LAW.P.B572","numeric_suffix",95%,,
"louissep15","LAW.P.B573","LAW.P.B573","numeric_suffix",95%,,
"louissep15","LAW.P.B574","LAW.P.B574","numeric_suffix",95%,,
"louissep15","LAW.P.B575","LAW.P.B575","numeric_suffix",95%,,
"louissep15","LAW.P.B576","LAW.P.B576","numeric_suffix",95%,,
"louissep15","LAW.P.B577","LAW.P.B577","numeric_suffix",95%,,
"louissep15","LAW.P.B578","LAW.P.B578","numeric_suffix",95%,,
"louissep15","LAW.P.B579","LAW.P.B579","numeric_suffix",95%,,
"louissep15","LAW.P.B580","LAW.P.B580","numeric_suffix",95%,,
"louissep15","LAW.P.B581","LAW.P.B581","numeric_suffix",95%,,
"louissep15","LAW.P.B582","LAW.P.B582","numeric_suffix",95%,,
"louissep15","LAW.P.B583","LAW.P.B583","numeric_suffix",95%,,
"louissep15","LAW.P.B584","LAW.P.B584","numeric_suffix",95%,,
"louissep15","LAW.P.B585","LAW.P.B585","numeric_suffix",95%,,
"louissep15","LAW.P.B586","LAW.P.B586","numeric_suffix",95%,,
"louissep15","LAW.P.B587","LAW.P.B587","numeric_suffix",95%,,
"louissep15","LAW.P.B588","LAW.P.B588","numeric_suffix",95%,,
"louissep15","LAW.P.B589","LAW.P.B589","numeric_suffix",95%,,
"louissep15","LAW.P.B590","LAW.P.B590","numeric_suffix",95%,,
"louissep15","LAW.P.B591","LAW.P.B591","numeric_suffix",95%,,
"louissep15","LAW.P.B592","LAW.P.B592","numeric_suffix",95%,,
"louissep15","LAW.P.B593","LAW.P.B593","numeric_suffix",95%,,
"louissep15","LAW.P.B594","LAW.P.B594","numeric_suffix",95%,,
"louissep15","LAW.P.B595","LAW.P.B595","numeric_suffix",95%,,
"louissep15","LAW.P.B596","LAW.P.B596","numeric_suffix",95%,,
"louissep15","LAW.P.B597","LAW.P.B597","numeric_suffix",95%,,
"louissep15","LAW.P.B598","LAW.P.B598","numeric_suffix",95%,,
"louissep15","LAW.P.B599","LAW.P.B599","numeric_suffix",95%,,
"louissep15","LAW.P.B600","LAW.P.B600","numeric_suffix",95%,,
"louissep15","LAW.P.B601","LAW.P.B601","numeric_suffix",95%,,
"louissep15","LAW.P.B602","LAW.P.B602","numeric_suffix",95%,,
"louissep15","LAW.P.B603","LAW.P.B603","numeric_suffix",95%,,
"louissep15","LAW.P.B604","LAW.P.B604","numeric_suffix",95%,,
"louissep15","LAW.P.B605","LAW.P.B605","numeric_suffix",95%,,
"louissep15","LAW.P.B606","LAW.P.B606","numeric_suffix",95%,,
"louissep15","LAW.P.B607","LAW.P.B607","numeric_suffix",95%,,
"louissep15","LAW.P.B608","LAW.P.B608","numeric_suffix",95%,,
"louissep15","LAW.P.B609","LAW.P.B609","numeric_suffix",95%,,
"louissep15","LAW.P.B610","LAW.P.B610","numeric_suffix",95%,,
"louissep15","LAW.P.B611","LAW.P.B611","numeric_suffix",95%,,
"louissep15","LAW.P.B612","LAW.P.B612","numeric_suffix",95%,,
"louissep15","LAW.P.B613","LAW.P.B613","numeric_suffix",95%,,
"louissep15","LAW.P.B614","LAW.P.B614","numeric_suffix",95%,,
"louissep15","LAW.P.B615","LAW.P.B615","numeric_suffix",95%,,
"louissep15","LAW.P.B616","LAW.P.B616","numeric_suffix",95%,,
"louissep15","LAW.P.B617","LAW.P.B617","numeric_suffix",95%,,
"louissep15","LAW.P.B618","LAW.P.B618","numeric_suffix",95%,,
"louissep15","LAW.P.B619","LAW.P.B619","numeric_suffix",95%,,
"louissep15","LAW.P.B620","LAW.P.B620","numeric_suffix",95%,,
"louissep15","LAW.P.B621","LAW.P.B621","numeric_suffix",95%,,
"louissep15","LAW.P.B622","LAW.P.B622","numeric_suffix",95%,,
"louissep15","LAW.P.B623","LAW.P.B623","numeric_suffix",95%,,
"louissep15","LAW.P.B624","LAW.P.B624","numeric_suffix",95%,,
"louissep15","LAW.P.B625","LAW.P.B625","numeric_suffix",95%,,
"louissep15","LAW.P.B626","LAW.P.B626","numeric_suffix",95%,,
"louissep15","LAW.P.B627","LAW.P.B627","numeric_suffix",95%,,
"louissep15","LAW.P.B628","LAW.P.B628","numeric_suffix",95%,,
"louissep15","LAW.P.B629","LAW.P.B629","numeric_suffix",95%,,
"louissep15","LAW.P.B630","LAW.P.B630","numeric_suffix",95%,,
"louissep15","LAW.P.B631","LAW.P.B631","numeric_suffix",95%,,
"louissep15","LAW.P.B632","LAW.P.B632","numeric_suffix",95%,,
"louissep15","LAW.P.B633","LAW.P.B633","numeric_suffix",95%,,
"louissep15","LAW.P.B634","LAW.P.B634","numeric_suffix",95%,,
"louissep15","LAW.P.B635","LAW.P.B635","numeric_suffix",95%,,
"louissep15","LAW.P.B636","LAW.P.B636","numeric_suffix",95%,,
"louissep15","LAW.P.B637","LAW.P.B637","numeric_suffix",95%,,
"louissep15","LAW.P.B638","LAW.P.B638","numeric_suffix",95%,,
"louissep15","LAW.P.B639","LAW.P.B639","numeric_suffix",95%,,
"louissep15","LAW.P.B640","LAW.P.B640","numeric_suffix",95%,,
"louissep15","LAW.P.B641","LAW.P.B641","numeric_suffix",95%,,
"louissep15","LAW.P.B642","LAW.P.B642","numeric_suffix",95%,,
"louissep15","LAW.P.B643","LAW.P.B643","numeric_suffix",95%,,
"louissep15","LAW.P.B644","LAW.P.B644","numeric_suffix",95%,,
"louissep15","LAW.P.B645","LAW.P.B645","numeric_suffix",95%,,
"louissep15","LAW.P.B646","LAW.P.B646","numeric_suffix",95%,,
"louissep15","LAW.P.B647","LAW.P.B647","numeric_suffix",95%,,
"louissep15","LAW.P.B648","LAW.P.B648","numeric_suffix",95%,,
"louissep15","LAW.P.B649","LAW.P.B649","numeric_suffix",95%,,
"louissep15","LAW.P.B650","LAW.P.B650","numeric_suffix",95%,,
"louissep15","LAW.P.B651","LAW.P.B651","numeric_suffix",95%,,
"louissep15","LAW.P.B652","LAW.P.B652","numeric_suffix",95%,,
"louissep15","LAW.P.B653","LAW.P.B653","numeric_suffix",95%,,
"louissep15","LAW.P.B654","LAW.P.B654","numeric_suffix",95%,,
"louissep15","LAW.P.B655","LAW.P.B655","numeric_suffix",95%,,
"louissep15","LAW.P.B656","LAW.P.B656","numeric_suffix",95%,,
"louissep15","LAW.P.B657","LAW.P.B657","numeric_suffix",95%,,
"louissep15","LAW.P.B658","LAW.P.B658","numeric_suffix",95%,,
"louissep15","LAW.P.B659","LAW.P.B659","numeric_suffix",95%,,
"louissep15","LAW.P.B660","LAW.P.B660","numeric_suffix",95%,,
"louissep15","LAW.P.B661","LAW.P.B661","numeric_suffix",95%,,
"louissep15","LAW.P.B662","LAW.P.B662","numeric_suffix",95%,,
"louissep15","LAW.P.B663","LAW.P.B663","numeric_suffix",95%,,
"louissep15","LAW.P.B664","LAW.P.B664","numeric_suffix",95%,,
"louissep15","LAW.P.B665","LAW.P.B665","numeric_suffix",95%,,
"louissep15","LAW.P.B666","LAW.P.B666","numeric_suffix",95%,,
"louissep15","LAW.P.B667","LAW.P.B667","numeric_suffix",95%,,
"louissep15","LAW.P.B668","LAW.P.B668","numeric_suffix",95%,,
"louissep15","LAW.P.B669","LAW.P.B669","numeric_suffix",95%,,
"louissep15","LAW.P.B670","LAW.P.B670","numeric_suffix",95%,,
"louissep15","LAW.P.B671","LAW.P.B671","numeric_suffix",95%,,
"louissep15","LAW.P.B673","LAW.P.B673","numeric_suffix",95%,,
"louissep15","LAW.P.B674","LAW.P.B674","numeric_suffix",95%,,
"louissep15","LAW.P.B675","LAW.P.B675","numeric_suffix",95%,,
"louissep15","LAW.P.B676","LAW.P.B676","numeric_suffix",95%,,
"louissep15","LAW.P.B677","LAW.P.B677","numeric_suffix",95%,,
"louissep15","LAW.P.B678","LAW.P.B678","numeric_suffix",95%,,
"louissep15","LAW.P.B679","LAW.P.B679","numeric_suffix",95%,,
"louissep15","LAW.P.B680","LAW.P.B680","numeric_suffix",95%,,
"louissep15","LAW.P.B681","LAW.P.B681","numeric_suffix",95%,,
"louissep15","LAW.P.B682","LAW.P.B682","numeric_suffix",95%,,
"louissep15","LAW.P.B683","LAW.P.B683","numeric_suffix",95%,,
"louissep15","LAW.P.B684","LAW.P.B684","numeric_suffix",95%,,
"louissep15","LAW.P.B685","LAW.P.B685","numeric_suffix",95%,,
"louissep15","LAW.P.B686","LAW.P.B686","numeric_suffix",95%,,
"louissep15","LAW.P.B687","LAW.P.B687","numeric_suffix",95%,,
"louissep15","LAW.P.B688","LAW.P.B688","numeric_suffix",95%,,
"louissep15","LAW.P.B689","LAW.P.B689","numeric_suffix",95%,,
"louissep15","LAW.P.B690","LAW.P.B690","numeric_suffix",95%,,
"louissep15","LAW.P.B691","LAW.P.B691","numeric_suffix",95%,,
"louissep15","LAW.P.B692","LAW.P.B692","numeric_suffix",95%,,
"louissep15","LAW.P.B693","LAW.P.B693","numeric_suffix",95%,,
"louissep15","LAW.P.B694","LAW.P.B694","numeric_suffix",95%,,
